ci_year,ci_term,si_grad,si_ent_gubun,agescale,si_sex,si_last_hak,schoarYn,accept_point,avg_logincnt,avg_att_time,avg_att_rate,avg_bbscnt,avg_startlogin,entYn,classcnt,pre_avg_te_avg,pre_avg_te_passrate,pre_gradcnt,counsel,stdResult
2015,2,4,1,60,1,1,1,0,67,150,100,0,28,0,5,2.58,100,7,0,0
2015,2,4,1,40,2,1,0,0,57,155,100,0,24,0,5,3.92,100,7,0,0
2015,2,4,1,40,2,1,1,0,67,234,96,23,30,0,6,4.42,100,7,0,0
2015,2,4,1,20,2,1,0,0,40,322,99.81,0,17,0,6,3.17,100,7,0,0
2015,2,2,1,20,1,1,0,0,23,55,92.84,0,17,0,5,3.42,100,3,0,0
2015,2,4,1,50,1,1,1,0,39,148,76.25,0,16,0,6,2.75,100,7,0,0
2015,2,4,1,40,1,1,1,0,63,349,100,0,31,0,5,3.17,100,7,0,0
2015,2,4,1,40,1,1,0,0,21,20,100,0,11,0,1,3.25,100,7,0,0
2015,2,4,1,20,2,1,0,0,20,36,100,0,8,0,1,3.5,100,7,0,0
2015,2,4,1,40,1,1,0,0,26,235,100,0,11,0,5,3.67,100,7,0,0
2015,2,4,1,40,1,1,0,0,63,173,100,2,29,0,4,3.71,100,7,0,0
2015,2,4,1,30,1,1,0,0,40,272,100,0,18,0,6,3.7,100,7,0,0
2015,2,4,1,30,1,1,1,0,44,211,100,0,21,0,5,3.08,100,7,0,0
2015,2,4,1,40,1,2,1,0,33,216,94.07,1,14,0,6,3.17,100,7,0,0
2015,2,4,1,20,1,1,0,0,45,88,95.18,0,14,0,6,2.42,0,7,0,0
2015,2,4,1,20,1,1,1,0,35,339,100,0,13,0,6,3,100,7,0,0
2015,2,4,1,30,1,1,0,0,52,321,100,0,23,0,6,4.08,100,7,0,0
2015,2,4,1,40,2,1,1,0,66,205,100,0,31,0,6,3.75,100,7,0,0
2015,2,4,1,20,2,1,0,0,104,169,100,5,43,0,6,3.5,100,7,0,0
2015,2,4,1,40,2,1,0,0,49,175,100,0,22,0,4,3.13,100,7,0,0
2015,2,3,1,20,1,1,1,0,44,98,98.33,0,19,0,4,1.33,0,5,0,0
2015,2,4,1,30,2,2,1,0,37,119,100,0,14,0,3,3.93,100,7,0,0
2015,2,4,1,50,1,1,1,0,43,127,100,0,21,0,6,3.93,100,6,0,0
2015,2,4,1,20,1,1,1,0,37,257,100,0,15,0,6,3.93,100,6,0,0
2015,2,4,1,40,1,1,1,0,60,220,100,1,25,0,6,4,100,6,0,0
2015,2,4,2,20,2,2,0,35,31,322,100,0,15,0,6,2.83,100,5,0,0
2015,2,4,2,30,1,2,0,35,30,48,96.32,0,11,0,5,2.5,100,5,0,0
2015,2,4,2,30,1,2,1,35,33,306,82.07,1,21,0,6,4.42,100,5,0,0
2015,2,4,2,30,1,3,1,35,51,282,100,0,22,0,7,4.29,100,5,0,0
2015,2,4,2,30,1,3,0,35,17,65,85.38,0,5,0,6,1.58,0,5,0,0
2015,2,4,2,20,2,3,1,35,21,103,98.89,0,9,0,6,3.36,100,5,0,0
2015,2,4,2,30,1,2,0,35,12,14,96.67,0,6,0,1,3.6,100,5,0,0
2015,2,4,2,30,1,3,1,35,77,414,100,0,31,0,8,3.86,100,5,0,0
2015,2,4,2,30,1,3,1,35,35,292,100,2,18,0,5,3.08,100,5,0,0
2015,2,4,2,50,2,3,1,35,59,202,100,0,27,0,6,3.42,100,5,0,0
2015,2,4,2,30,1,3,1,35,29,72,100,0,10,0,4,3.93,100,5,0,0
2015,2,3,2,20,1,2,0,35,10,22,80.47,0,6,0,2,2.5,100,3,0,0
2015,2,4,2,30,1,3,0,35,67,33,100,0,38,0,1,2.57,0,5,0,0
2015,2,4,2,30,1,3,0,35,42,358,100,0,18,0,5,3.6,100,5,0,0
2015,2,4,2,20,2,2,1,35,32,226,100,0,15,0,6,3.25,100,5,0,0
2015,2,4,2,30,1,1,0,35,26,20,100,1,10,0,1,3.79,100,5,0,0
2015,2,4,2,30,1,2,1,35,71,183,100,0,28,0,6,2.86,100,5,0,0
2015,2,4,2,30,1,3,0,35,39,93,96.26,0,12,0,3,3.67,100,5,0,0
2015,2,4,2,20,1,3,1,35,49,127,100,0,16,0,4,1,0,5,0,0
2015,2,4,2,30,1,1,1,35,41,162,100,1,17,0,5,4.08,100,5,0,0
2015,2,4,2,40,1,3,0,35,15,46,97.02,0,6,0,2,2.65,100,5,0,0
2015,2,4,2,40,1,3,1,35,72,414,100,0,30,0,6,3.58,100,5,0,0
2015,2,4,2,30,1,3,0,35,29,257,97.29,0,6,0,4,3,100,5,0,0
2015,2,4,2,50,1,1,1,35,61,347,99.56,0,26,0,6,3.17,100,5,0,0
2015,2,4,2,40,1,3,0,35,74,313,100,0,30,0,6,4.3,100,5,0,0
2015,2,4,2,30,1,3,0,35,32,100,100,0,15,0,7,4.17,100,5,0,0
2015,2,4,2,30,2,2,1,35,52,262,97.37,0,20,0,5,4,100,5,0,0
2015,2,4,2,40,1,2,1,35,58,104,99.12,3,29,0,6,3.25,100,5,0,0
2015,2,4,2,40,2,3,1,35,49,215,100,0,20,0,5,4.5,100,5,0,0
2015,2,4,2,40,1,3,1,35,53,215,100,2,24,0,5,4.33,100,5,0,0
2015,2,4,2,40,1,3,1,35,66,215,100,0,25,0,5,4.25,100,5,0,0
2015,2,4,2,30,1,2,1,35,26,213,100,0,11,3,6,3.4,100,5,0,1
2015,2,4,2,30,2,3,1,35,40,85,96,0,16,0,6,3.2,100,5,0,0
2015,2,4,2,20,2,3,1,35,14,50,90.42,0,6,0,5,3.08,100,5,0,0
2015,2,4,2,20,2,3,0,35,54,415,98.63,0,24,0,6,2.33,0,5,0,0
2015,2,4,2,30,1,2,0,35,35,442,99.12,0,13,0,6,4.33,100,5,0,0
2015,2,4,2,20,2,2,1,70,42,417,100,1,20,0,6,3.08,100,3,0,0
2015,2,4,2,20,2,2,1,70,43,229,98.89,0,19,0,6,4.17,100,3,0,0
2015,2,4,2,20,2,2,1,70,49,293,100,0,23,0,6,4.08,100,3,0,0
2015,2,4,2,20,1,2,1,70,35,409,98.89,0,18,0,6,3,100,3,0,0
2015,2,4,2,20,2,2,0,70,63,460,100,0,32,0,6,3.67,100,3,0,0
2015,2,4,2,20,2,2,1,70,17,105,52.96,0,13,0,3,2.63,100,3,0,0
2015,2,4,2,20,1,2,0,70,33,324,98.45,0,12,0,6,2.5,100,3,0,0
2015,2,4,2,20,1,2,1,70,93,172,100,0,41,0,6,3.08,100,3,0,0
2015,2,4,2,30,1,2,0,70,39,317,97.15,0,13,0,6,3.67,100,3,0,0
2015,2,4,2,20,2,2,0,70,41,375,100,0,20,0,6,2.67,100,3,0,0
2015,2,4,2,20,2,2,1,70,61,301,100,3,31,0,4,4.43,100,3,0,0
2015,2,4,2,30,2,2,1,70,30,445,100,1,13,0,6,4.08,100,3,0,0
2015,2,4,2,30,2,2,0,70,59,250,100,0,24,0,6,3.21,100,3,0,0
2015,2,4,2,30,1,2,1,70,73,347,100,0,29,0,6,3.67,100,3,0,0
2015,2,4,2,30,2,2,1,70,43,211,99.23,0,19,0,6,4.08,100,3,0,0
2015,2,4,2,20,1,2,0,70,53,422,97.34,0,23,0,7,2.42,0,3,0,0
2015,2,4,2,20,2,2,0,70,9,34,70.18,0,4,0,6,3.33,100,3,0,0
2015,2,4,2,50,1,3,0,70,54,258,100,0,19,0,6,4.08,100,3,0,0
2015,2,4,2,30,2,2,1,70,46,212,100,0,20,0,7,3.79,100,3,0,0
2015,2,4,2,20,1,2,0,70,41,407,100,0,18,0,6,2.67,100,3,0,0
2015,2,4,2,20,2,2,0,70,47,134,100,0,19,0,5,3.92,100,3,0,0
2015,2,4,2,30,1,2,1,70,39,85,96.9,0,14,0,7,3.67,100,3,0,0
2015,2,4,2,20,2,2,0,70,48,152,100,0,15,0,6,3.67,100,3,0,0
2015,2,4,2,20,2,2,1,70,68,328,100,0,29,0,6,4.25,100,3,0,0
2015,2,4,2,30,1,2,0,70,54,186,100,0,18,0,6,2.75,100,3,0,0
2015,2,4,2,20,2,2,1,70,38,295,98.58,0,17,0,6,3.67,100,3,0,0
2015,2,4,2,40,1,2,1,70,44,375,100,0,24,0,5,3.71,100,3,0,0
2015,2,4,2,30,2,3,0,70,14,13,94.74,0,8,0,1,1,0,3,0,0
2015,2,4,2,20,2,2,0,70,43,216,100,1,23,0,6,3.17,100,3,0,0
2015,2,4,2,20,1,2,1,70,48,290,99.61,0,18,0,6,3,100,3,0,0
2015,2,4,2,20,2,3,1,70,49,257,100,0,23,0,6,4.25,100,3,0,0
2015,2,4,2,40,2,2,1,70,47,68,95.13,0,23,0,6,3.21,100,3,0,0
2015,2,4,2,20,1,2,1,70,95,497,100,1,39,0,7,4.43,100,3,1,0
2015,2,4,2,20,1,2,1,70,77,380,100,2,33,0,7,3.92,100,3,0,0
2015,2,4,2,30,1,2,0,70,72,388,100,0,27,0,6,2.92,100,3,0,0
2015,2,4,2,20,2,2,1,70,53,222,100,0,25,0,4,3.93,100,3,0,0
2015,2,4,2,20,2,3,0,70,42,304,100,0,18,0,6,2.5,100,3,0,0
2015,2,4,2,30,2,2,1,70,48,334,97.86,0,25,0,7,3.5,100,3,0,0
2015,2,4,2,20,2,3,1,70,54,562,100,1,20,0,7,3.67,100,3,0,0
2015,2,4,2,20,2,2,1,70,64,284,99.62,0,26,0,7,4.5,100,3,0,0
2015,2,4,2,20,2,2,1,70,49,418,100,0,15,0,6,2.83,100,3,0,0
2015,2,4,2,20,1,2,1,70,19,79,88.33,0,13,0,6,2.08,100,3,0,0
2015,2,4,2,20,2,2,0,70,45,182,100,0,24,0,5,3,100,3,0,0
2015,2,4,2,30,1,2,0,70,22,62,95.25,0,11,0,4,1.25,0,3,0,0
2015,2,4,2,20,2,2,1,70,37,328,100,0,16,0,6,4.21,100,3,0,0
2015,2,4,2,50,2,3,1,70,86,210,100,22,36,0,5,4.33,100,3,0,0
2015,2,4,2,20,2,2,1,70,51,233,96.64,1,15,0,4,3.64,100,3,0,0
2015,2,4,2,20,1,2,1,70,32,354,91.86,0,15,0,6,3,100,3,0,0
2015,2,3,2,20,2,2,1,70,77,295,98.82,0,34,0,5,3.25,100,1,0,0
2015,2,4,2,20,1,2,1,70,39,384,100,0,13,0,6,4,100,3,0,0
2015,2,4,2,20,2,2,1,70,46,345,100,0,20,0,7,3.79,100,3,0,0
2015,2,4,2,20,2,2,1,70,47,268,100,0,25,0,6,3.33,100,3,0,0
2015,2,4,2,20,2,2,0,70,59,434,94.3,0,26,0,6,3.36,100,3,0,0
2015,2,4,2,40,1,2,0,70,18,94,97.08,0,6,0,6,3.4,100,3,0,0
2015,2,4,2,20,2,2,0,70,26,280,100,0,11,0,5,3.64,100,3,0,0
2015,2,4,2,20,1,2,0,70,41,251,100,0,15,0,4,4.07,100,3,0,0
2015,2,4,2,20,1,3,1,70,51,250,100,1,22,0,6,3.58,100,3,0,0
2015,2,4,2,30,2,2,0,70,30,227,97.76,0,9,0,5,3.3,100,3,0,0
2015,2,4,2,20,2,2,1,70,50,290,100,0,23,0,6,3.33,100,3,0,0
2015,2,4,2,30,1,2,1,70,56,425,99.45,0,28,0,6,3.83,100,3,0,0
2015,2,4,2,20,1,2,1,70,32,359,97.76,0,12,0,5,3.93,100,3,0,0
2015,2,4,2,20,2,2,1,70,26,288,100,0,9,0,6,3.3,100,3,0,0
2015,2,4,2,40,1,2,1,70,68,305,100,0,24,0,6,3.42,100,3,0,0
2015,2,4,2,20,2,2,1,70,38,316,100,0,15,0,6,3.25,100,3,0,0
2015,2,4,2,20,1,2,1,70,54,258,100,1,27,0,6,2.25,100,3,0,0
2015,2,4,2,20,1,2,1,70,51,271,99.12,0,17,0,6,3.08,100,3,0,0
2015,2,4,2,20,2,2,1,70,54,436,100,0,24,0,6,3.83,100,3,0,0
2015,2,4,2,20,1,2,1,70,52,293,100,1,23,0,6,4.33,100,3,0,0
2015,2,4,2,20,1,2,1,70,33,81,100,0,12,0,6,2.83,100,3,0,0
2015,2,4,2,30,1,2,1,70,50,317,99.56,0,21,0,6,4.17,100,3,0,0
2015,2,4,2,20,1,2,1,70,24,99,89.29,0,7,0,6,3.25,100,3,0,0
2015,2,4,2,20,1,2,0,70,46,266,100,0,19,0,5,3.17,100,3,0,0
2015,2,4,2,20,2,2,1,70,66,415,100,1,35,0,6,4.42,100,3,0,0
2015,2,4,2,20,2,2,1,70,54,330,99.12,0,21,0,6,2.83,100,3,0,0
2015,2,4,2,40,2,2,1,70,82,446,100,0,40,0,7,4.33,100,3,0,0
2015,2,4,2,20,1,2,0,70,35,119,96.7,0,17,0,6,3.5,100,3,0,0
2015,2,4,2,40,1,2,1,70,35,161,100,0,13,0,3,3.25,100,3,0,0
2015,2,4,2,20,2,2,1,70,82,447,100,0,32,0,7,4.4,100,3,0,0
2015,2,4,2,30,1,2,0,70,25,20,96.67,0,8,0,1,3.17,100,3,0,0
2015,2,4,2,40,2,2,0,70,38,317,94.84,0,14,0,6,3.33,100,3,0,0
2015,2,4,2,20,1,2,1,70,38,283,100,0,15,0,5,2.25,100,3,0,0
2015,2,4,2,20,1,2,1,70,52,375,100,0,24,0,6,3.33,100,3,0,0
2015,2,4,2,40,2,3,1,70,58,390,100,1,23,0,7,4.2,100,3,0,0
2015,2,4,2,30,1,2,1,70,20,192,80.49,0,12,0,6,3.17,100,3,1,0
2015,2,4,2,30,1,2,1,70,69,240,100,1,27,0,6,3.75,100,3,0,0
2015,2,4,2,40,2,3,1,70,55,267,100,0,24,0,6,4.5,100,3,0,0
2015,2,4,2,20,1,2,0,70,29,368,91.1,0,14,0,6,3.25,100,3,0,0
2015,2,4,2,30,2,2,1,70,67,310,100,0,27,0,6,3.92,100,3,0,0
2015,2,4,2,30,2,2,0,70,44,69,99.12,0,19,0,6,2.13,100,3,0,0
2015,2,4,2,20,2,2,1,70,62,334,100,18,30,0,7,3.57,100,3,0,0
2015,2,4,2,20,2,2,1,70,52,247,100,2,25,3,6,1.83,100,2,1,1
2015,2,4,2,20,2,2,1,70,25,230,94.5,0,14,0,6,2.75,100,3,0,0
2015,2,4,2,20,1,2,0,70,43,304,91.31,0,19,0,6,3,100,3,0,0
2015,2,4,2,20,2,2,1,70,56,268,100,0,21,0,6,2.75,100,3,0,0
2015,2,4,2,30,2,2,1,70,60,335,96.57,0,14,0,7,4.07,100,3,0,0
2015,2,4,2,20,2,2,1,70,51,409,99.44,0,24,0,6,3.5,100,3,0,0
2015,2,4,2,40,2,2,0,70,57,282,100,0,19,0,6,3.92,100,3,0,0
2015,2,4,2,20,1,2,1,70,42,317,100,1,21,0,6,3.58,100,3,0,0
2015,2,4,2,20,2,2,1,70,49,255,99.12,0,25,0,6,3.08,100,3,0,0
2015,2,4,2,20,2,2,1,70,33,135,99.23,1,16,0,6,4.5,100,3,0,0
2015,2,4,2,20,2,2,1,70,53,274,100,1,24,0,7,3.75,100,3,0,0
2015,2,4,2,20,2,2,0,70,31,106,100,0,16,0,6,3,100,3,0,0
2015,2,4,2,20,1,2,1,70,37,197,98.89,0,17,0,6,2.75,100,3,0,0
2015,2,4,2,20,2,2,1,70,47,259,100,0,24,0,6,4,100,3,0,0
2015,2,4,2,20,2,2,0,70,39,407,100,0,14,0,5,3,100,3,0,0
2015,2,4,2,20,1,2,1,70,42,71,100,0,15,0,6,2.92,100,3,0,0
2015,2,4,2,20,2,3,1,70,59,397,100,0,25,0,7,3.75,100,3,0,0
2015,2,4,2,30,2,2,1,70,36,391,100,0,13,0,5,3.93,100,3,0,0
2015,2,4,2,20,2,2,1,70,87,362,100,0,40,0,7,4.5,100,3,0,0
2015,2,4,2,20,2,2,0,70,45,219,100,0,23,0,6,3.17,100,3,0,0
2015,2,4,2,20,2,2,1,70,43,174,91.23,0,17,0,6,3.38,100,3,0,0
2015,2,4,2,20,2,2,1,70,20,230,92.58,0,6,0,6,3,100,3,0,0
2015,2,4,2,20,2,2,0,70,30,176,96.28,0,17,0,5,2.86,100,3,0,0
2015,2,4,2,20,1,2,1,70,39,130,100,0,18,0,4,3.86,100,3,0,0
2015,2,4,2,20,2,2,1,70,46,380,99.81,0,17,0,6,3.58,100,3,0,0
2015,2,4,2,30,2,2,1,70,42,198,100,0,23,0,6,4.17,100,3,0,0
2015,2,4,2,20,2,3,0,70,28,256,98.53,0,16,0,4,3,100,3,0,0
2015,2,4,2,40,2,2,1,70,66,419,98.5,0,28,0,6,4.25,100,3,0,0
2015,2,4,2,20,2,2,1,70,18,165,76.32,0,12,0,6,3,100,3,0,0
2015,2,4,2,30,2,2,0,70,37,276,98.69,0,19,0,6,3.33,100,3,0,0
2015,2,4,2,20,2,2,1,70,36,172,97.32,0,22,0,6,2.58,0,3,1,0
2015,2,4,2,20,2,2,1,70,34,468,100,0,15,0,6,3.25,100,3,0,0
2015,2,4,2,30,1,2,1,70,52,312,100,0,22,0,6,3.5,100,3,0,0
2015,2,4,2,30,1,2,0,70,52,347,100,0,19,0,7,3.83,100,3,0,0
2015,2,4,2,20,2,2,0,70,43,166,96.49,0,19,0,6,3.5,100,3,0,0
2015,2,4,2,20,1,2,1,70,58,409,100,1,25,0,6,4.5,100,3,0,0
2015,2,4,2,30,1,2,0,70,99,239,100,20,37,0,6,4.25,100,3,0,0
2015,2,4,2,20,2,3,1,70,32,107,100,0,11,0,6,4.07,100,3,0,0
2015,2,4,2,20,1,2,0,70,26,65,89.71,0,14,0,6,2.42,100,3,0,0
2015,2,4,2,30,2,2,1,70,34,398,100,0,14,0,6,3.42,100,3,0,0
2015,2,4,2,40,1,2,1,70,53,258,100,0,24,0,5,3.65,100,3,0,0
2015,2,4,2,20,1,2,1,70,73,364,99.12,0,36,0,6,2.92,100,3,0,0
2015,2,4,2,20,1,2,1,70,33,151,96.83,0,16,0,6,1.92,100,3,0,0
2015,2,4,2,20,2,2,1,70,91,306,100,0,39,0,6,4.5,100,3,0,0
2015,2,4,2,40,1,2,1,70,28,295,100,0,14,0,6,3.17,100,3,0,0
2015,2,4,2,40,2,3,1,70,37,254,96.49,0,20,0,6,4.42,100,3,0,0
2015,2,4,2,20,2,2,1,70,22,55,100,0,12,3,6,2.83,100,3,0,1
2015,2,4,2,20,2,2,1,70,10,111,61.4,0,9,0,3,0,0,3,0,0
2015,2,4,2,20,2,2,1,70,39,380,100,0,17,0,6,3.08,100,3,0,0
2015,2,4,2,20,1,2,1,70,60,434,100,0,23,0,6,3.83,100,3,0,0
2015,2,4,2,50,1,3,1,70,88,372,100,0,39,0,6,3.42,100,3,0,0
2015,2,4,2,30,1,2,0,70,66,248,100,0,27,0,6,3.42,100,3,0,0
2015,2,4,2,40,2,3,0,70,35,157,100,0,12,0,6,2.17,100,3,0,0
2015,2,4,2,40,1,3,1,70,60,152,100,0,25,0,5,4.43,100,3,0,0
2015,2,4,2,40,1,2,1,70,52,243,100,0,17,0,6,2.08,100,3,0,0
2015,2,4,2,30,2,2,1,70,37,360,98,0,16,0,7,3.86,100,3,0,0
2015,2,4,2,30,1,2,1,70,61,163,100,0,28,0,6,3.75,100,3,0,0
2015,2,4,2,40,1,2,1,70,53,163,100,0,16,0,6,3.75,100,3,0,0
2015,2,4,2,50,1,2,1,70,72,442,100,2,29,0,7,3.3,100,3,0,0
2015,2,4,2,30,2,2,1,70,71,257,99.56,0,27,0,6,2.93,100,3,0,0
2015,2,4,2,40,1,2,1,70,59,221,100,1,29,0,6,3.17,100,3,0,0
2015,2,4,2,30,1,2,0,70,35,274,100,1,13,0,6,3.67,100,3,0,0
2015,2,4,2,30,1,2,0,70,48,195,100,0,22,0,5,3.5,100,3,0,0
2015,2,4,2,30,1,2,1,70,46,486,100,0,23,0,6,3.97,100,3,0,0
2015,2,4,2,40,1,4,1,70,43,127,100,1,16,0,5,4.14,100,3,0,0
2015,2,4,2,30,1,2,1,70,56,382,100,0,22,0,5,3.9,100,3,0,0
2015,2,4,2,30,2,2,1,70,53,232,98.84,1,21,3,5,2.75,100,3,0,1
2015,2,4,2,40,2,2,1,70,26,76,100,0,9,0,6,3.5,100,3,0,0
2015,2,4,2,20,2,2,0,70,41,301,99.16,0,19,0,7,4.14,100,3,0,0
2015,2,4,2,30,2,2,0,70,78,183,100,1,32,0,6,4.33,100,3,0,0
2015,2,4,2,20,1,2,1,70,34,316,99.61,0,14,0,6,2.92,100,3,0,0
2015,2,4,2,20,1,2,1,70,60,468,99.56,0,29,0,6,2.75,100,3,0,0
2015,2,4,2,30,2,3,1,70,30,38,94.46,0,14,0,5,4.08,100,3,0,0
2015,2,4,2,30,2,3,1,70,75,215,100,0,34,0,6,4.5,100,3,0,0
2015,2,4,2,30,2,2,1,70,22,75,99.61,0,10,0,6,4.17,100,3,0,0
2015,2,4,2,40,2,2,1,70,43,67,100,1,18,0,5,4.5,100,3,0,0
2015,2,4,2,20,1,2,1,70,89,236,100,0,40,0,6,3.42,100,3,0,0
2015,2,4,2,20,2,2,1,70,38,352,100,0,14,0,6,3.86,100,3,0,0
2015,2,4,2,30,2,2,1,70,35,446,100,0,13,0,6,3,100,3,0,0
2015,2,4,2,20,2,2,1,70,46,384,100,0,18,0,5,4.25,100,3,0,0
2015,2,4,2,20,2,2,0,70,25,308,100,0,9,0,5,4.17,100,3,0,0
2015,2,4,2,30,1,2,0,70,40,236,100,0,12,0,5,3.41,100,3,0,0
2015,2,4,2,20,2,3,0,70,36,271,98.65,0,16,0,7,3.64,100,3,0,0
2015,2,4,2,30,2,2,0,70,44,293,97.17,0,20,0,6,3.33,0,3,0,0
2015,2,4,2,30,1,2,0,70,38,383,98.35,0,15,0,6,3,100,3,0,0
2015,2,4,2,20,2,2,1,70,60,376,100,0,26,0,6,4.08,100,3,0,0
2015,2,4,2,20,2,3,0,70,37,119,100,0,12,0,6,3.36,0,3,0,0
2015,2,4,2,30,1,2,0,70,37,390,98.89,0,19,0,6,4,100,3,0,0
2015,2,4,2,20,2,2,0,70,42,396,100,0,12,0,6,3.17,100,3,0,0
2015,2,4,2,20,2,2,0,70,37,274,100,0,17,0,4,4.36,100,3,0,0
2015,2,4,2,20,1,2,1,70,33,210,89.72,0,14,0,6,3.58,100,3,0,0
2015,2,4,2,30,1,2,0,70,46,301,99.56,0,19,0,6,3.42,100,3,0,0
2015,2,4,2,20,2,2,0,70,11,31,81.58,0,4,0,1,2.94,100,3,1,0
2015,2,4,2,40,1,3,1,70,59,197,100,3,19,0,4,4.5,100,3,0,0
2015,2,4,2,30,1,3,1,70,34,210,100,2,9,0,4,4.29,100,3,0,0
2015,2,4,2,20,2,2,1,70,49,321,100,1,20,0,7,3.17,100,3,0,0
2015,2,4,2,40,1,2,0,70,31,69,100,0,12,0,4,3.5,100,3,0,0
2015,2,4,2,30,2,2,1,70,28,41,100,0,11,0,4,4.07,100,3,0,0
2015,2,4,2,30,1,2,0,70,60,226,99.42,0,23,0,4,3.86,100,3,0,0
2015,2,4,2,30,1,2,1,70,42,220,100,1,17,0,4,4.21,100,3,0,0
2015,2,4,2,30,2,2,1,70,32,394,99.61,0,14,0,6,3.91,100,3,0,0
2015,2,4,2,30,2,2,1,70,42,382,99.56,0,25,0,6,3.25,100,3,0,0
2015,2,4,2,30,1,2,1,70,36,405,98.89,0,13,0,6,3.08,100,3,0,0
2015,2,4,2,30,1,2,0,70,44,363,100,0,14,0,6,3.17,100,3,0,0
2015,2,4,2,40,1,2,1,70,56,291,100,0,24,0,6,4.25,100,3,0,0
2015,2,4,2,30,2,2,1,70,46,317,100,2,21,0,7,4,100,3,0,0
2015,2,4,2,30,1,2,1,70,53,225,100,0,22,0,6,3.42,100,3,0,0
2015,2,4,2,30,1,2,1,70,31,238,100,0,15,0,4,3,100,3,0,0
2015,2,4,2,30,1,2,1,70,26,288,97.9,0,10,0,5,3.67,100,3,0,0
2015,2,4,2,40,1,2,0,70,30,352,100,0,14,0,6,4.25,100,3,0,0
2015,2,4,2,40,1,2,1,70,35,208,100,0,15,0,5,2.92,100,3,0,0
2015,2,4,2,50,1,2,1,70,54,391,100,0,24,0,6,3.5,100,3,0,0
2015,2,4,2,30,1,2,1,70,40,283,97.37,0,20,0,5,3.71,100,3,0,0
2015,2,4,2,30,1,3,1,70,54,179,100,0,25,0,6,3.67,100,3,0,0
2015,2,4,2,20,1,2,1,70,72,475,100,2,28,0,6,3.83,100,3,0,0
2015,2,4,2,40,1,2,1,70,72,278,100,2,27,0,6,4.42,100,3,0,0
2015,2,4,2,30,1,2,0,70,51,254,99.02,1,25,0,6,3.67,100,3,0,0
2015,2,4,2,30,1,2,1,70,39,272,100,0,16,0,7,3.62,100,3,0,0
2015,2,4,2,20,2,3,1,70,43,221,100,0,16,0,5,3.29,100,3,0,0
2015,2,4,2,20,2,2,0,70,57,217,100,0,25,0,5,3.92,100,3,0,0
2015,2,4,2,20,1,2,0,70,70,295,100,0,29,0,6,3.5,100,3,0,0
2015,2,4,2,30,2,3,0,70,28,438,89.48,0,9,0,6,2.25,0,3,0,0
2015,2,4,2,30,1,2,1,70,23,75,86.31,0,12,0,5,3.66,100,3,0,0
2015,2,4,2,30,1,2,1,70,29,393,100,0,11,0,6,3.75,100,3,0,0
2015,2,4,2,40,1,2,1,70,43,219,99.12,0,17,0,6,2.5,100,3,0,0
2015,2,4,2,20,1,2,0,70,26,298,92.4,0,7,0,6,3.2,100,3,0,0
2015,2,4,2,20,2,2,1,70,39,256,99.12,0,12,0,6,1.67,0,3,0,0
2015,2,4,2,20,2,2,1,70,54,218,100,2,23,0,6,4.25,100,3,0,0
2015,2,4,2,40,2,3,1,70,45,457,100,0,17,0,7,4.29,100,3,0,0
2015,2,4,2,20,2,2,1,70,32,308,100,0,12,0,4,4.14,100,3,0,0
2015,2,4,2,40,1,2,1,70,50,330,100,6,22,0,6,4.08,100,3,0,0
2015,2,4,2,20,2,2,1,70,36,265,100,0,12,0,6,4.17,100,3,0,0
2015,2,4,2,20,2,2,1,70,30,308,100,1,12,0,6,3.8,100,3,0,0
2015,2,4,2,20,2,2,1,70,67,409,99.08,0,29,0,6,3,100,3,0,0
2015,2,4,2,30,2,2,0,70,41,352,97.2,0,16,0,6,3.33,100,3,0,0
2015,2,4,2,40,1,2,0,70,26,179,100,0,9,0,6,3.7,100,3,0,0
2015,2,4,2,20,1,3,1,70,78,360,96.8,0,33,0,6,2.92,100,3,0,0
2015,2,4,2,20,2,2,1,70,61,314,100,0,24,0,6,3.42,100,3,0,0
2015,2,4,2,20,2,2,1,70,41,552,100,0,14,0,6,1.5,0,3,0,0
2015,2,4,2,40,1,2,0,70,66,168,100,0,24,0,6,3.75,100,3,0,0
2015,2,4,2,20,2,2,1,70,70,348,99.56,0,28,0,6,3.83,100,3,0,0
2015,2,4,2,20,2,2,1,70,56,207,99.22,1,22,0,7,3.64,100,3,0,0
2015,2,4,2,20,2,2,1,70,47,221,99.56,0,20,0,6,3.83,100,3,0,0
2015,2,4,2,20,1,2,1,70,23,283,87.85,0,10,0,6,2.75,100,3,0,0
2015,2,4,2,20,2,2,1,70,29,387,100,0,13,0,6,3.67,100,3,0,0
2015,2,4,2,20,1,2,1,70,41,173,100,1,16,0,5,4.43,100,3,0,0
2015,2,4,2,50,1,2,0,70,45,166,96.93,0,19,0,6,3.5,100,3,0,0
2015,2,4,2,60,2,2,0,70,66,171,100,0,26,0,3,3.9,100,3,0,0
2015,2,4,2,20,2,2,1,70,68,246,96.88,0,31,0,6,4.33,100,3,0,0
2015,2,4,2,20,2,2,1,70,67,366,100,4,30,0,7,4,100,3,0,0
2015,2,4,2,30,2,2,1,70,39,214,100,0,18,0,6,3.08,100,3,0,0
2015,2,4,2,20,2,2,1,70,39,148,97.9,0,17,0,5,4,100,3,0,0
2015,2,4,2,30,1,2,0,70,35,307,100,0,18,0,6,2.75,100,3,0,0
